,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
17827,72.0,-14,0.0,1026.0,SE,15.2,0,0
17828,73.0,-13,-1.0,1026.0,SE,16.99,0,0
17829,73.0,-13,-5.0,1026.0,cv,0.89,0,0
17830,91.0,-12,-5.0,1026.0,cv,1.78,0,0
17831,101.0,-13,-7.0,1026.0,NW,1.79,0,0
17832,137.0,-14,-8.0,1026.0,NW,3.58,0,0
17833,133.0,-14,-8.0,1026.0,NW,6.71,0,0
17834,130.0,-14,-9.0,1026.0,NW,8.5,0,0
17835,125.0,-13,-6.0,1026.0,cv,0.89,0,0
17836,125.0,-13,-6.0,1026.0,NW,4.92,0,0
17837,98.0,-14,-7.0,1026.0,cv,0.45,0,0
17838,58.0,-15,-9.0,1026.0,NW,1.79,0,0
17839,42.0,-15,-9.0,1027.0,NW,3.58,0,0
17840,39.0,-15,-8.0,1027.0,NW,6.71,0,0
17841,33.0,-15,0.0,1028.0,NE,4.02,0,0
17842,0.0,-16,1.0,1028.0,NE,9.83,0,0
17843,0.0,-16,2.0,1028.0,NE,14.75,0,0
17844,0.0,-16,4.0,1026.0,NE,17.88,0,0
17845,0.0,-16,5.0,1025.0,NW,3.13,0,0
17846,0.0,-16,5.0,1024.0,NE,3.13,0,0
17847,0.0,-17,5.0,1024.0,NE,4.92,0,0
17848,0.0,-17,4.0,1024.0,SE,1.79,0,0
17849,0.0,-17,2.0,1024.0,SE,2.68,0,0
17850,0.0,-15,-2.0,1025.0,SE,3.57,0,0
17851,0.0,-15,-2.0,1025.0,cv,0.89,0,0
17852,0.0,-15,-4.0,1025.0,cv,1.78,0,0
17853,0.0,-14,-4.0,1026.0,cv,2.67,0,0
17854,0.0,-13,-5.0,1026.0,cv,3.12,0,0
17855,0.0,-14,-7.0,1026.0,SE,0.89,0,0
17856,0.0,-15,-6.0,1026.0,NE,0.89,0,0
17857,0.0,-14,-7.0,1025.0,NW,1.79,0,0
17858,0.0,-14,-7.0,1025.0,NW,4.92,0,0
17859,0.0,-14,-7.0,1025.0,NW,5.81,0,0
17860,0.0,-14,-8.0,1025.0,NW,7.6,0,0
17861,0.0,-15,-7.0,1024.0,cv,0.45,0,0
17862,0.0,-15,-9.0,1025.0,cv,1.34,0,0
17863,0.0,-15,-9.0,1025.0,NW,1.79,0,0
17864,0.0,-14,-7.0,1025.0,SE,0.89,0,0
17865,0.0,-10,-5.0,1025.0,NW,0.89,0,0
17866,0.0,-10,-2.0,1025.0,NW,2.68,0,0
17867,0.0,-9,0.0,1024.0,cv,0.89,0,0
17868,0.0,-10,1.0,1023.0,NE,1.79,0,0
17869,0.0,-11,1.0,1022.0,cv,0.89,0,0
17870,0.0,-11,2.0,1022.0,cv,1.78,0,0
17871,0.0,-11,2.0,1021.0,cv,2.67,0,0
17872,0.0,-11,2.0,1021.0,cv,3.56,0,0
17873,0.0,-11,1.0,1021.0,SE,0.89,0,0
17874,0.0,-12,-3.0,1021.0,NW,3.13,0,0
17875,0.0,-13,-4.0,1022.0,NW,4.92,0,0
17876,0.0,-12,-4.0,1022.0,NE,0.89,0,0
17877,0.0,-11,-5.0,1022.0,cv,0.45,0,0
17878,0.0,-12,-6.0,1022.0,NE,0.89,0,0
17879,0.0,-12,-6.0,1022.0,cv,0.89,0,0
17880,0.0,-12,-7.0,1022.0,NE,0.89,0,0
17881,0.0,-12,-8.0,1021.0,NW,0.89,0,0
17882,0.0,-13,-9.0,1021.0,cv,0.45,0,0
17883,0.0,-12,-9.0,1021.0,NE,0.89,0,0
17884,0.0,-12,-9.0,1020.0,NW,1.79,0,0
17885,0.0,-12,-8.0,1020.0,NW,3.58,0,0
17886,0.0,-12,-7.0,1020.0,NW,5.37,0,0
17887,0.0,-12,-8.0,1021.0,NW,8.5,0,0
17888,0.0,-10,-6.0,1021.0,NW,11.63,0,0
17889,0.0,-11,-5.0,1022.0,NW,13.42,0,0
17890,0.0,-10,-4.0,1021.0,NW,15.21,0,0
17891,0.0,-10,-3.0,1021.0,cv,0.89,0,0
17892,0.0,-10,-2.0,1020.0,NW,1.79,0,0
17893,0.0,-10,-2.0,1020.0,cv,0.89,0,0
17894,0.0,-9,-1.0,1019.0,cv,1.78,0,0
17895,0.0,-8,-1.0,1020.0,cv,2.23,0,0
17896,0.0,-7,-2.0,1020.0,cv,3.12,0,0
17897,0.0,-7,-2.0,1020.0,SE,0.89,0,0
17898,0.0,-8,-4.0,1020.0,NE,0.89,0,0
17899,0.0,-8,-4.0,1021.0,NE,2.68,0,0
17900,0.0,-7,-3.0,1021.0,cv,0.89,0,0
17901,0.0,-7,-2.0,1022.0,cv,1.34,0,0
17902,0.0,-7,-3.0,1022.0,cv,1.79,0,0
17903,0.0,-8,-3.0,1022.0,NW,1.79,0,0
17904,0.0,-8,-3.0,1022.0,NW,3.58,0,0
17905,0.0,-8,-3.0,1022.0,NW,5.37,0,0
17906,0.0,-8,-3.0,1022.0,NW,7.16,0,0
17907,0.0,-8,-3.0,1022.0,cv,0.89,0,0
17908,0.0,-8,-3.0,1021.0,cv,1.78,0,0
17909,0.0,-8,-3.0,1022.0,NW,0.89,0,0
17910,0.0,-7,-3.0,1021.0,NW,2.68,0,0
17911,0.0,-7,-2.0,1022.0,cv,0.89,0,0
17912,0.0,-7,-2.0,1023.0,NW,4.02,0,0
17913,0.0,-7,-1.0,1024.0,cv,1.79,0,0
17914,0.0,-7,-1.0,1024.0,NW,1.79,0,0
17915,0.0,-8,0.0,1023.0,NW,3.58,0,0
17916,254.0,-8,0.0,1022.0,NW,5.37,0,0
17917,281.0,-7,1.0,1022.0,cv,0.89,0,0
17918,301.0,-7,1.0,1021.0,cv,1.78,0,0
17919,285.0,-7,1.0,1021.0,cv,2.67,0,0
17920,304.0,-7,0.0,1021.0,SE,0.89,0,0
17921,309.0,-8,-4.0,1022.0,SE,1.78,0,0
17922,308.0,-6,-3.0,1023.0,cv,0.89,0,0
17923,338.0,-7,-4.0,1023.0,SE,0.89,0,0
17924,416.0,-7,-5.0,1024.0,NE,0.89,0,0
17925,398.0,-5,-4.0,1024.0,SE,0.89,0,0
17926,385.0,-4,-3.0,1025.0,cv,0.89,0,0
17927,348.0,-4,-3.0,1025.0,cv,1.78,0,0
17928,332.0,-3,-2.0,1025.0,SE,1.79,0,0
17929,339.0,-3,-2.0,1025.0,cv,0.89,0,0
17930,344.0,-3,-2.0,1025.0,cv,1.78,0,0
17931,353.0,-4,-2.0,1026.0,NW,1.79,0,0
17932,385.0,-4,-2.0,1025.0,NW,3.58,0,0
17933,394.0,-4,-3.0,1025.0,NW,5.37,0,0
17934,401.0,-7,-5.0,1025.0,NW,8.5,0,0
17935,393.0,-7,-6.0,1026.0,NW,12.52,0,0
17936,381.0,-7,-6.0,1026.0,NW,15.65,0,0
17937,384.0,-7,-5.0,1027.0,NW,19.67,0,0
17938,372.0,-8,-4.0,1027.0,NW,22.8,0,0
17939,370.0,-8,-2.0,1026.0,NW,24.59,0,0
17940,345.0,-8,-2.0,1025.0,cv,0.89,0,0
17941,359.0,-8,-1.0,1024.0,cv,1.78,0,0
17942,382.0,-9,0.0,1024.0,cv,2.67,0,0
17943,412.0,-7,0.0,1024.0,cv,3.56,0,0
17944,440.0,-7,-1.0,1025.0,cv,4.45,0,0
17945,436.0,-7,-2.0,1025.0,SE,0.89,0,0
17946,450.0,-7,-3.0,1026.0,SE,1.78,0,0
17947,456.0,-8,-4.0,1026.0,SE,2.67,0,0
17948,469.0,-7,-4.0,1026.0,SE,3.56,0,0
17949,450.0,-8,-4.0,1027.0,SE,4.45,0,0
17950,458.0,-7,-3.0,1027.0,cv,0.89,0,0
17951,446.0,-6,-3.0,1027.0,cv,1.78,0,0
17952,437.0,-6,-3.0,1028.0,cv,2.67,0,0
17953,460.0,-6,-3.0,1028.0,cv,3.56,0,0
17954,503.0,-6,-3.0,1028.0,cv,4.45,0,0
17955,558.0,-6,-3.0,1028.0,NW,0.89,0,0
17956,486.0,-7,-3.0,1028.0,NW,1.78,0,0
17957,441.0,-7,-3.0,1028.0,NW,3.57,0,0
17958,388.0,-7,-3.0,1028.0,NW,5.36,0,0
17959,351.0,-7,-3.0,1028.0,NW,8.49,0,0
17960,348.0,-7,-3.0,1029.0,NW,11.62,0,0
17961,390.0,-7,-2.0,1030.0,cv,0.89,0,0
17962,405.0,-6,-1.0,1030.0,NW,1.79,0,0
17963,380.0,-7,-1.0,1029.0,NW,4.92,0,0
17964,373.0,-7,0.0,1028.0,cv,0.89,0,0
17965,379.0,-7,1.0,1028.0,cv,1.78,0,0
17966,387.0,-6,1.0,1027.0,cv,2.67,0,0
17967,378.0,-6,1.0,1027.0,SE,0.89,0,0
17968,399.0,-6,0.0,1028.0,SE,1.78,0,0
17969,414.0,-6,-1.0,1029.0,SE,2.67,0,0
17970,419.0,-7,-4.0,1029.0,SE,3.56,0,0
17971,436.0,-7,-4.0,1029.0,SE,4.45,0,0
17972,436.0,-6,-4.0,1030.0,SE,5.34,0,0
17973,459.0,-8,-6.0,1030.0,SE,6.23,0,0
17974,494.0,-8,-6.0,1031.0,NW,1.79,0,0
17975,522.0,-7,-5.0,1032.0,NW,4.92,0,0
17976,479.0,-7,-6.0,1032.0,NW,6.71,0,0
17977,315.0,-7,-4.0,1032.0,NW,9.84,0,0
17978,121.0,-14,-1.0,1032.0,NE,7.15,0,0
17979,49.0,-15,-1.0,1032.0,NE,12.96,0,0
17980,52.0,-16,-2.0,1033.0,NE,17.88,0,0
17981,47.0,-16,-2.0,1033.0,NE,22.8,0,0
17982,29.0,-17,-3.0,1034.0,NE,27.72,0,0
17983,17.0,-18,-3.0,1035.0,NE,32.64,0,0
17984,15.0,-19,-3.0,1036.0,NE,38.45,0,0
17985,24.0,-18,-4.0,1037.0,NE,42.47,0,0
17986,22.0,-18,-3.0,1037.0,NE,47.39,0,0
17987,21.0,-19,-2.0,1037.0,NE,53.2,0,0
17988,20.0,-20,-2.0,1036.0,NE,60.35,0,0
17989,22.0,-21,-2.0,1035.0,NE,66.16,0,0
17990,21.0,-21,-3.0,1034.0,NE,71.08,0,0
17991,12.0,-23,-3.0,1035.0,NE,76.89,0,0
17992,13.0,-23,-3.0,1035.0,NE,84.04,0,0
17993,13.0,-23,-4.0,1035.0,NE,89.85,0,0
17994,22.0,-23,-4.0,1036.0,NE,94.77,0,0
17995,16.0,-23,-5.0,1036.0,NE,99.69,0,0
17996,22.0,-22,-5.0,1037.0,NE,105.5,0,0
17997,17.0,-23,-5.0,1037.0,NE,111.31,0,0
17998,21.0,-23,-6.0,1037.0,NE,118.46,0,0
17999,18.0,-24,-7.0,1038.0,NE,125.61,0,0
18000,17.0,-25,-8.0,1038.0,NE,131.42,0,0
18001,10.0,-25,-9.0,1038.0,NE,138.57,0,0
18002,10.0,-25,-10.0,1039.0,NE,145.72,0,0
18003,11.0,-25,-10.0,1039.0,NE,152.87,0,0
18004,11.0,-26,-11.0,1038.0,NE,158.68,0,0
18005,9.0,-26,-11.0,1038.0,NE,165.83,0,0
18006,7.0,-26,-11.0,1038.0,NE,171.64,0,0
18007,10.0,-27,-11.0,1038.0,NE,175.66,0,0
18008,12.0,-27,-11.0,1039.0,NE,180.58,0,0
18009,16.0,-27,-9.0,1040.0,NE,185.5,0,0
18010,21.0,-26,-8.0,1039.0,NW,4.92,0,0
18011,17.0,-26,-7.0,1039.0,NW,8.94,0,0
18012,18.0,-26,-6.0,1038.0,NW,12.96,0,0
18013,20.0,-26,-4.0,1036.0,NW,16.98,0,0
18014,20.0,-26,-5.0,1035.0,NE,3.13,0,0
18015,17.0,-25,-5.0,1035.0,NE,4.92,0,0
18016,13.0,-26,-6.0,1035.0,NE,8.05,0,0
18017,20.0,-25,-6.0,1035.0,NE,8.94,0,0
18018,15.0,-26,-8.0,1035.0,NE,10.73,0,0
18019,14.0,-26,-10.0,1036.0,NW,1.79,0,0
18020,22.0,-25,-7.0,1036.0,NW,5.81,0,0
18021,28.0,-25,-8.0,1036.0,NW,9.83,0,0
18022,20.0,-24,-8.0,1037.0,NE,4.02,0,0
18023,13.0,-26,-10.0,1037.0,NE,5.81,0,0
18024,21.0,-25,-11.0,1037.0,NE,8.94,0,0
18025,29.0,-25,-12.0,1037.0,NW,4.02,0,0
18026,19.0,-25,-13.0,1038.0,NW,8.94,0,0
18027,14.0,-25,-12.0,1038.0,NW,13.86,0,0
18028,11.0,-27,-13.0,1037.0,NE,3.13,0,0
18029,15.0,-26,-12.0,1037.0,NE,8.05,0,0
18030,16.0,-26,-12.0,1037.0,NE,12.07,0,0
18031,16.0,-26,-15.0,1037.0,NW,3.13,0,0
18032,19.0,-26,-12.0,1038.0,NE,4.92,0,0
18033,16.0,-26,-11.0,1038.0,NE,9.84,0,0
18034,21.0,-25,-8.0,1037.0,NE,13.86,0,0
18035,21.0,-25,-7.0,1036.0,NE,17.88,0,0
18036,22.0,-24,-5.0,1035.0,NW,4.02,0,0
18037,20.0,-24,-4.0,1034.0,NW,8.94,0,0
18038,18.0,-25,-3.0,1032.0,NW,14.75,0,0
18039,23.0,-26,-3.0,1031.0,NW,22.8,0,0
18040,35.0,-24,-4.0,1031.0,SE,4.92,0,0
18041,51.0,-23,-5.0,1031.0,SE,8.94,0,0
18042,54.0,-23,-5.0,1032.0,SE,10.73,0,0
18043,68.0,-24,-10.0,1032.0,NW,1.79,0,0
18044,108.0,-24,-11.0,1032.0,NW,4.92,0,0
18045,193.0,-24,-10.0,1032.0,cv,0.89,0,0
18046,182.0,-25,-14.0,1033.0,NW,1.79,0,0
18047,161.0,-23,-11.0,1033.0,cv,0.89,0,0
18048,225.0,-24,-11.0,1032.0,NW,3.13,0,0
18049,994.0,-24,-12.0,1032.0,NW,4.92,0,0
18050,972.0,-24,-12.0,1032.0,NW,8.05,0,0
18051,430.0,-24,-14.0,1031.0,NW,11.18,0,0
18052,296.0,-25,-15.0,1031.0,cv,0.89,0,0
18053,284.0,-23,-15.0,1031.0,NW,1.79,0,0
18054,285.0,-24,-16.0,1030.0,NW,3.58,0,0
18055,223.0,-22,-15.0,1030.0,cv,0.45,0,0
18056,141.0,-23,-17.0,1030.0,NW,1.79,0,0
18057,66.0,-20,-8.0,1030.0,cv,0.89,0,0
18058,33.0,-22,-6.0,1030.0,cv,1.78,0,0
18059,36.0,-24,-3.0,1029.0,NW,8.05,0,0
18060,27.0,-23,-2.0,1028.0,NW,16.1,0,0
18061,27.0,-24,-2.0,1027.0,NW,23.25,0,0
18062,20.0,-24,-2.0,1026.0,NW,30.4,0,0
18063,32.0,-23,-1.0,1026.0,NW,37.55,0,0
18064,24.0,-23,-1.0,1025.0,NW,44.7,0,0
18065,13.0,-23,-2.0,1026.0,NW,49.62,0,0
18066,24.0,-22,-3.0,1026.0,NW,52.75,0,0
18067,88.0,-23,-6.0,1027.0,NW,55.88,0,0
18068,103.0,-23,-8.0,1027.0,NW,57.67,0,0
18069,200.0,-23,-10.0,1027.0,NW,60.8,0,0
18070,157.0,-23,-10.0,1028.0,NW,63.93,0,0
18071,97.0,-21,-8.0,1028.0,cv,0.89,0,0
18072,79.0,-22,-7.0,1028.0,NW,1.79,0,0
18073,14.0,-22,-9.0,1028.0,NW,3.58,0,0
18074,12.0,-21,-7.0,1028.0,NW,7.6,0,0
18075,10.0,-21,-7.0,1028.0,NW,12.52,0,0
18076,8.0,-22,-7.0,1028.0,NW,17.44,0,0
18077,6.0,-22,-7.0,1028.0,NW,23.25,0,0
18078,8.0,-22,-7.0,1029.0,NW,29.06,0,0
18079,11.0,-22,-8.0,1029.0,NW,33.08,0,0
18080,9.0,-21,-7.0,1029.0,NW,37.1,0,0
18081,7.0,-22,-5.0,1030.0,NW,41.12,0,0
18082,10.0,-22,-4.0,1030.0,NW,44.25,0,0
18083,12.0,-22,-4.0,1029.0,NW,48.27,0,0
18084,13.0,-22,-2.0,1028.0,NW,52.29,0,0
18085,13.0,-23,-2.0,1027.0,NW,59.44,0,0
18086,11.0,-23,-1.0,1026.0,NW,66.59,0,0
18087,16.0,-23,-1.0,1026.0,NW,73.74,0,0
18088,15.0,-23,0.0,1025.0,NW,78.66,0,0
18089,12.0,-25,-6.0,1026.0,NE,1.79,0,0
18090,9.0,-25,-6.0,1026.0,NW,1.79,0,0
18091,18.0,-25,-8.0,1027.0,NW,4.92,0,0
18092,25.0,-24,-6.0,1027.0,cv,0.89,0,0
18093,37.0,-22,-9.0,1027.0,cv,1.78,0,0
18094,85.0,-22,-9.0,1027.0,cv,2.67,0,0
18095,73.0,-21,-11.0,1027.0,cv,3.12,0,0
18096,33.0,-23,-13.0,1027.0,NW,1.79,0,0
18097,45.0,-22,-11.0,1026.0,NW,2.68,0,0
18098,61.0,-23,-12.0,1026.0,NW,3.57,0,0
18099,66.0,-22,-13.0,1026.0,cv,0.45,0,0
18100,50.0,-22,-13.0,1025.0,NW,1.79,0,0
18101,37.0,-22,-14.0,1024.0,NW,3.58,0,0
18102,42.0,-23,-16.0,1024.0,NW,6.71,0,0
18103,43.0,-21,-15.0,1024.0,cv,0.89,0,0
18104,48.0,-21,-15.0,1025.0,cv,1.78,0,0
18105,44.0,-20,-8.0,1024.0,cv,2.67,0,0
18106,50.0,-21,-6.0,1024.0,cv,3.56,0,0
18107,52.0,-20,-4.0,1023.0,cv,4.45,0,0
18108,51.0,-19,-1.0,1022.0,cv,5.34,0,0
18109,47.0,-21,0.0,1021.0,SE,3.13,0,0
18110,51.0,-22,2.0,1020.0,NW,4.92,0,0
18111,47.0,-22,2.0,1020.0,NW,12.97,0,0
18112,43.0,-21,2.0,1020.0,NW,22.8,0,0
18113,39.0,-21,1.0,1020.0,NW,26.82,0,0
18114,60.0,-18,0.0,1021.0,SE,4.02,0,0
18115,69.0,-18,0.0,1021.0,SE,8.04,0,0
18116,93.0,-17,0.0,1021.0,SE,12.06,0,0
18117,127.0,-17,-1.0,1022.0,SE,15.19,0,0
18118,122.0,-19,-8.0,1022.0,NW,3.13,0,0
18119,156.0,-18,-7.0,1022.0,cv,0.89,0,0
18120,176.0,-19,-10.0,1022.0,NW,1.79,0,0
18121,169.0,-19,-11.0,1022.0,NW,3.58,0,0
18122,166.0,-18,-10.0,1022.0,cv,0.89,0,0
18123,151.0,-19,-11.0,1022.0,NW,1.79,0,0
18124,113.0,-19,-12.0,1021.0,NW,3.58,0,0
18125,77.0,-20,-13.0,1022.0,NW,5.37,0,0
18126,80.0,-19,-14.0,1022.0,NW,7.16,0,0
18127,80.0,-19,-13.0,1022.0,cv,0.89,0,0
18128,62.0,-17,-10.0,1023.0,NW,3.13,0,0
18129,47.0,-17,-8.0,1023.0,cv,0.89,0,0
18130,55.0,-17,-3.0,1023.0,cv,1.78,0,0
18131,70.0,-19,1.0,1021.0,cv,2.67,0,0
18132,79.0,-19,2.0,1020.0,cv,3.56,0,0
18133,66.0,-19,3.0,1019.0,SE,1.79,0,0
18134,67.0,-18,3.0,1018.0,SE,3.58,0,0
18135,77.0,-19,3.0,1018.0,SE,5.37,0,0
18136,84.0,-19,3.0,1018.0,SE,9.39,0,0
18137,87.0,-16,0.0,1018.0,SE,12.52,0,0
18138,115.0,-17,-2.0,1019.0,cv,0.45,0,0
18139,111.0,-16,-5.0,1020.0,cv,1.34,0,0
18140,125.0,-16,-5.0,1020.0,cv,2.23,0,0
18141,158.0,-17,-8.0,1021.0,cv,3.12,0,0
18142,227.0,-16,-7.0,1021.0,NW,3.13,0,0
18143,192.0,-16,-6.0,1022.0,cv,0.89,0,0
18144,113.0,-17,-3.0,1023.0,NE,4.92,0,0
18145,51.0,-18,-2.0,1023.0,NE,10.73,0,0
18146,25.0,-19,-4.0,1024.0,NE,12.52,0,0
18147,18.0,-19,-5.0,1024.0,cv,0.89,0,0
18148,40.0,-20,-9.0,1024.0,NE,0.89,0,0
18149,139.0,-17,-10.0,1025.0,cv,0.89,0,0
18150,162.0,-16,-10.0,1026.0,cv,1.78,0,0
18151,95.0,-21,-9.0,1027.0,NW,1.79,0,0
18152,8.0,-21,-5.0,1028.0,NE,4.02,0,0
18153,21.0,-21,-4.0,1029.0,NE,8.94,0,0
18154,20.0,-20,-2.0,1029.0,cv,1.79,0,0
18155,29.0,-19,0.0,1029.0,cv,2.68,0,0
18156,24.0,-20,0.0,1029.0,cv,3.57,0,0
18157,23.0,-22,1.0,1027.0,cv,5.36,0,0
18158,36.0,-19,1.0,1026.0,SE,3.13,0,0
18159,76.0,-18,0.0,1026.0,SE,6.26,0,0
18160,84.0,-18,0.0,1026.0,SE,9.39,0,0
18161,75.0,-17,-2.0,1026.0,SE,11.18,0,0
18162,93.0,-16,-2.0,1027.0,SE,12.07,0,0
18163,103.0,-16,-4.0,1027.0,SE,12.96,0,0
18164,128.0,-15,-6.0,1028.0,SE,16.09,0,0
18165,158.0,-13,-6.0,1028.0,SE,19.22,0,0
18166,124.0,-11,-6.0,1029.0,SE,22.35,0,0
18167,122.0,-10,-6.0,1029.0,SE,26.37,0,0
18168,74.0,-11,-8.0,1030.0,cv,0.89,0,0
18169,51.0,-11,-7.0,1030.0,cv,1.78,0,0
18170,58.0,-12,-7.0,1030.0,SE,1.79,0,0
18171,59.0,-12,-6.0,1030.0,SE,3.58,0,0
18172,69.0,-12,-6.0,1030.0,SE,5.37,0,0
18173,67.0,-11,-6.0,1030.0,cv,0.45,1,0
18174,69.0,-11,-6.0,1030.0,NW,0.89,2,0
18175,63.0,-11,-6.0,1030.0,NW,1.78,0,0
18176,60.0,-11,-6.0,1031.0,cv,0.89,0,0
18177,72.0,-10,-5.0,1031.0,NE,1.79,0,0
18178,75.0,-10,-4.0,1031.0,cv,0.89,0,0
18179,79.0,-10,-3.0,1030.0,cv,1.78,0,0
18180,82.0,-9,-3.0,1030.0,SE,1.79,0,0
18181,79.0,-9,-2.0,1029.0,cv,0.89,0,0
18182,76.0,-9,-2.0,1029.0,cv,1.78,0,0
18183,87.0,-9,-2.0,1029.0,cv,2.67,0,0
18184,91.0,-9,-2.0,1029.0,cv,3.12,0,0
18185,88.0,-9,-3.0,1029.0,cv,4.01,0,0
18186,96.0,-9,-4.0,1030.0,cv,4.9,0,0
18187,103.0,-10,-6.0,1031.0,cv,5.79,0,0
18188,129.0,-10,-7.0,1031.0,cv,6.24,0,0
18189,132.0,-11,-7.0,1032.0,cv,7.13,0,0
18190,159.0,-12,-10.0,1033.0,NE,0.89,0,0
18191,164.0,-13,-11.0,1033.0,NE,2.68,0,0
18192,170.0,-12,-9.0,1033.0,NE,4.47,0,0
18193,165.0,-16,-7.0,1033.0,NE,8.49,0,0
18194,68.0,-17,-8.0,1033.0,NE,12.51,0,0
18195,44.0,-18,-9.0,1034.0,NW,4.02,0,0
18196,25.0,-20,-7.0,1034.0,NE,3.13,0,0
18197,15.0,-20,-8.0,1034.0,NE,7.15,0,0
18198,14.0,-21,-8.0,1034.0,NE,11.17,0,0
18199,14.0,-21,-9.0,1035.0,NE,14.3,0,0
18200,13.0,-20,-8.0,1036.0,NW,3.13,0,0
18201,12.0,-20,-6.0,1036.0,NE,3.13,0,0
18202,23.0,-20,-4.0,1036.0,NE,6.26,0,0
18203,19.0,-21,-2.0,1036.0,NE,8.05,0,0
18204,18.0,-21,-1.0,1034.0,cv,0.89,0,0
18205,20.0,-21,-1.0,1033.0,NW,1.79,0,0
18206,20.0,-21,0.0,1032.0,NW,3.58,0,0
18207,31.0,-23,0.0,1032.0,cv,1.79,0,0
18208,35.0,-19,-1.0,1032.0,cv,2.68,0,0
18209,46.0,-19,-2.0,1032.0,SE,1.79,0,0
18210,38.0,-19,-4.0,1033.0,SE,2.68,0,0
18211,49.0,-17,-6.0,1033.0,SE,3.57,0,0
18212,47.0,-18,-5.0,1034.0,SE,5.36,0,0
18213,69.0,-17,-4.0,1034.0,SE,8.49,0,0
18214,76.0,-16,-4.0,1034.0,SE,11.62,0,0
18215,87.0,-15,-5.0,1035.0,SE,15.64,0,0
18216,91.0,-15,-8.0,1035.0,SE,17.43,0,0
18217,73.0,-13,-8.0,1035.0,SE,19.22,0,0
18218,77.0,-13,-8.0,1035.0,SE,22.35,0,0
18219,109.0,-13,-8.0,1034.0,SE,24.14,0,0
18220,81.0,-13,-8.0,1034.0,SE,25.93,0,0
18221,89.0,-13,-7.0,1034.0,SE,27.72,1,0
18222,91.0,-12,-7.0,1034.0,cv,0.45,2,0
18223,91.0,-12,-8.0,1034.0,cv,0.9,3,0
18224,84.0,-12,-7.0,1034.0,cv,1.35,4,0
18225,99.0,-12,-7.0,1034.0,cv,2.24,5,0
18226,112.0,-11,-7.0,1033.0,SE,1.79,6,0
18227,127.0,-11,-6.0,1032.0,SE,3.58,7,0
18228,133.0,-9,-6.0,1031.0,SE,5.37,8,0
18229,133.0,-8,-5.0,1029.0,SE,7.16,9,0
18230,129.0,-7,-5.0,1028.0,cv,0.89,10,0
18231,134.0,-8,-4.0,1028.0,cv,1.78,0,0
18232,135.0,-8,-4.0,1027.0,cv,2.67,0,0
18233,138.0,-9,-5.0,1027.0,cv,3.56,0,0
18234,155.0,-10,-7.0,1027.0,NE,0.89,0,0
18235,157.0,-9,-7.0,1027.0,NE,1.78,0,0
18236,147.0,-9,-7.0,1027.0,NE,2.67,0,0
18237,151.0,-8,-5.0,1026.0,NE,3.56,0,0
18238,152.0,-8,-5.0,1026.0,NE,5.35,0,0
18239,142.0,-8,-5.0,1025.0,NE,7.14,0,0
18240,132.0,-8,-5.0,1024.0,cv,0.45,0,0
18241,139.0,-8,-5.0,1024.0,NW,1.79,0,0
18242,150.0,-8,-5.0,1024.0,NW,4.92,0,0
18243,150.0,-8,-5.0,1023.0,NW,8.05,0,0
18244,143.0,-9,-7.0,1022.0,NW,9.84,0,0
18245,144.0,-10,-8.0,1021.0,NW,11.63,0,0
18246,154.0,-10,-8.0,1021.0,NW,14.76,0,0
18247,152.0,-10,-7.0,1022.0,NW,18.78,0,0
18248,147.0,-10,-5.0,1023.0,NE,4.02,0,0
18249,141.0,-12,-4.0,1024.0,NE,8.94,0,0
18250,135.0,-17,-3.0,1024.0,NE,14.75,0,0
18251,58.0,-19,-3.0,1024.0,NE,21.9,0,0
18252,14.0,-21,-2.0,1024.0,NE,27.71,0,0
18253,19.0,-23,-1.0,1023.0,NE,32.63,0,0
18254,22.0,-23,-1.0,1023.0,NE,37.55,0,0
18255,23.0,-25,-2.0,1024.0,NE,43.36,0,0
18256,18.0,-27,-2.0,1025.0,NE,47.38,0,0
18257,17.0,-26,-3.0,1026.0,NE,52.3,0,0
18258,14.0,-27,-5.0,1027.0,NE,56.32,0,0
18259,13.0,-27,-5.0,1028.0,NE,61.24,0,0
18260,13.0,-28,-7.0,1029.0,NE,65.26,0,0
18261,18.0,-28,-7.0,1030.0,NE,70.18,0,0
18262,8.0,-28,-8.0,1031.0,NE,74.2,0,0
18263,9.0,-28,-8.0,1032.0,NE,80.01,0,0
18264,15.0,-27,-10.0,1033.0,NE,85.82,0,0
18265,14.0,-28,-10.0,1034.0,NW,5.81,0,0
18266,13.0,-27,-11.0,1034.0,NE,4.92,0,0
18267,9.0,-27,-11.0,1034.0,NE,9.84,0,0
18268,11.0,-27,-11.0,1034.0,NE,14.76,0,0
18269,12.0,-27,-13.0,1034.0,NE,18.78,0,0
18270,11.0,-27,-13.0,1034.0,NE,20.57,0,0
18271,13.0,-28,-12.0,1036.0,NE,23.7,0,0
18272,13.0,-27,-11.0,1036.0,NW,4.02,0,0
18273,13.0,-27,-8.0,1037.0,NW,12.07,0,0
18274,14.0,-27,-7.0,1037.0,NW,20.12,0,0
18275,14.0,-26,-6.0,1037.0,NW,23.25,0,0
18276,14.0,-26,-6.0,1036.0,NE,4.02,0,0
18277,12.0,-25,-6.0,1035.0,NE,8.04,0,0
18278,13.0,-24,-5.0,1035.0,NE,11.17,0,0
