,dew,temp,press,wnd_dir,wnd_spd,snow,rain,year,month,day,hour,pollution
21969,23.0,32.0,1014.4,140.0,3.0,0,9.0,2017,7,8,7,73.87217463050175
21970,24.0,32.0,1014.4,180.0,4.0,0,9.0,2017,7,8,8,73.87217463050175
21971,23.6,31.5,996.1,200.0,2.0,0,7.0,2017,7,8,9,73.87217463050175
21972,23.0,31.0,1014.4,160.0,2.0,0,9.0,2017,7,8,10,73.87217463050175
21973,25.0,30.0,1014.4,170.0,2.0,0,9.0,2017,7,8,11,73.87217463050175
21974,23.6,30.5,996.6,360.0,0.0,0,6.0,2017,7,8,12,73.87217463050175
21975,25.0,28.0,1014.4,180.0,1.0,0,9.0,2017,7,8,13,73.87217463050175
21976,25.0,28.0,1014.4,180.0,1.0,0,0.0,2017,7,8,14,73.87217463050175
21977,25.3,29.3,998.1,70.0,2.0,0,0.0,2017,7,8,15,73.87217463050175
21978,25.0,27.0,1014.4,360.0,2.0,0,0.0,2017,7,8,16,73.87217463050175
21979,24.0,26.0,1014.4,10.0,2.0,0,9.0,2017,7,8,17,73.87217463050175
21980,24.9,28.1,997.9,40.0,1.0,0,6.0,2017,7,8,18,73.87217463050175
21981,23.0,26.0,1014.4,360.0,2.0,0,9.0,2017,7,8,19,73.87217463050175
21982,23.0,25.0,1014.4,10.0,1.0,0,9.0,2017,7,8,20,73.87217463050175
21983,23.8,27.1,998.0,70.0,2.0,0,0.0,2017,7,8,21,73.87217463050175
21984,22.0,25.0,1014.4,10.0,2.0,0,9.0,2017,7,8,22,73.87217463050175
21985,23.0,26.0,1014.4,10.0,1.0,0,9.0,2017,7,8,23,73.87217463050175
21986,23.4,28.7,998.9,40.0,3.0,0,6.0,2017,7,9,0,89.65625
21987,24.0,30.0,1014.4,180.0,1.0,0,0.0,2017,7,9,1,94.15625
21988,26.0,30.0,1014.4,180.0,2.0,0,0.0,2017,7,9,2,100.0625
21989,24.7,31.8,998.4,160.0,2.0,0,1.0,2017,7,9,3,100.0625
21990,25.0,33.0,1014.4,180.0,1.0,0,0.0,2017,7,9,4,93.875
21991,24.0,33.0,1014.4,160.0,3.0,0,0.0,2017,7,9,5,91.0
21992,22.8,34.5,996.6,220.0,2.0,0,6.0,2017,7,9,6,89.0
21993,15.0,37.0,1014.4,290.0,4.0,0,9.0,2017,7,9,7,83.78125
21994,15.0,37.0,1014.4,270.0,3.0,0,9.0,2017,7,9,8,90.40625
21995,22.5,34.8,995.5,200.0,3.0,0,1.0,2017,7,9,9,73.87217463050175
21996,23.0,34.0,1014.4,160.0,4.0,0,9.0,2017,7,9,10,73.87217463050175
21997,23.0,33.0,1014.4,180.0,4.0,0,9.0,2017,7,9,11,73.87217463050175
21998,21.5,33.2,995.7,140.0,1.0,0,6.0,2017,7,9,12,73.87217463050175
21999,25.0,31.0,1014.4,110.0,3.0,0,9.0,2017,7,9,13,73.87217463050175
22000,26.0,30.0,1014.4,110.0,3.0,42,0.0,2017,7,9,14,73.87217463050175
22001,18.2,26.3,999.0,200.0,5.0,0,0.0,2017,7,9,15,73.87217463050175
22002,18.0,27.0,1014.4,210.0,8.0,0,9.0,2017,7,9,16,73.87217463050175
22003,17.0,26.0,1014.4,130.0,4.0,0,9.0,2017,7,9,17,73.87217463050175
22004,17.3,24.0,997.6,90.0,2.0,0,6.0,2017,7,9,18,73.87217463050175
22005,19.0,23.0,1014.4,360.0,4.0,0,9.0,2017,7,9,19,73.87217463050175
22006,20.0,22.0,1014.4,350.0,3.0,0,9.0,2017,7,9,20,73.87217463050175
22007,19.1,22.5,996.8,180.0,0.0,0,9.0,2017,7,9,21,73.36666666666666
22008,20.0,23.0,1014.4,20.0,2.0,0,9.0,2017,7,9,22,68.93548387096774
22009,20.0,25.0,1014.4,20.0,2.0,0,9.0,2017,7,9,23,53.41935483870968
22010,20.0,28.5,997.3,70.0,2.0,0,6.0,2017,7,10,0,35.354838709677416
22011,21.0,29.0,1014.4,10.0,2.0,0,9.0,2017,7,10,1,20.258064516129032
22012,21.0,32.0,1014.4,360.0,4.0,0,9.0,2017,7,10,2,18.870967741935484
22013,17.3,33.6,998.0,40.0,1.0,0,21.0,2017,7,10,3,21.096774193548384
22014,19.0,33.0,1014.4,40.0,3.0,0,9.0,2017,7,10,4,23.903225806451612
22015,17.0,35.0,1014.4,30.0,2.0,0,9.0,2017,7,10,5,26.451612903225808
22016,14.3,36.2,997.3,140.0,2.0,0,6.0,2017,7,10,6,27.193548387096772
22017,15.0,36.0,1014.4,270.0,3.0,0,9.0,2017,7,10,7,28.0
22018,12.0,38.0,1014.4,180.0,1.0,0,9.0,2017,7,10,8,28.225806451612907
22019,16.8,36.1,996.3,250.0,4.0,0,2.0,2017,7,10,9,26.677419354838708
22020,21.0,34.0,1014.4,150.0,3.0,0,9.0,2017,7,10,10,26.73333333333333
22021,17.0,33.0,1014.4,180.0,5.0,0,9.0,2017,7,10,11,24.310344827586214
22022,20.4,33.0,997.4,180.0,2.0,0,6.0,2017,7,10,12,20.222222222222218
22023,21.0,28.0,1014.4,130.0,2.0,0,9.0,2017,7,10,13,19.814814814814813
22024,22.0,26.0,1014.4,130.0,1.0,0,9.0,2017,7,10,14,18.793103448275858
22025,20.0,28.8,999.1,200.0,2.0,0,9.0,2017,7,10,15,18.448275862068964
22026,22.0,27.0,1014.4,90.0,3.0,0,10.0,2017,7,10,16,19.766666666666666
22027,22.0,25.0,1014.4,60.0,2.0,0,10.0,2017,7,10,17,25.36666666666667
22028,19.8,25.5,999.6,360.0,0.0,0,6.0,2017,7,10,18,20.4
22029,21.0,23.0,1014.4,180.0,1.0,0,10.0,2017,7,10,19,19.03333333333333
22030,21.0,23.0,1014.4,360.0,1.0,0,10.0,2017,7,10,20,23.86666666666667
22031,20.7,24.6,1000.3,20.0,1.0,0,0.0,2017,7,10,21,31.3
22032,21.0,24.0,1014.4,10.0,2.0,0,10.0,2017,7,10,22,31.766666666666666
22033,21.0,26.0,1014.4,50.0,2.0,0,10.0,2017,7,10,23,30.20689655172414
22034,19.5,28.6,1001.1,40.0,3.0,0,6.0,2017,7,11,0,31.466666666666665
22035,22.0,30.0,1014.4,90.0,2.0,0,10.0,2017,7,11,1,31.310344827586214
22036,20.0,31.0,1014.4,100.0,2.0,0,10.0,2017,7,11,2,34.62068965517241
22037,19.8,32.6,1000.9,40.0,2.0,0,1.0,2017,7,11,3,35.31034482758621
22038,21.0,32.0,1014.4,180.0,2.0,0,10.0,2017,7,11,4,33.25
22039,21.0,34.0,1014.4,160.0,2.0,0,10.0,2017,7,11,5,30.79310344827586
22040,20.8,34.5,1000.8,250.0,3.0,0,6.0,2017,7,11,6,28.82142857142857
22041,22.0,34.0,1014.4,180.0,2.0,0,10.0,2017,7,11,7,28.714285714285715
22042,23.0,32.0,1014.4,140.0,2.0,0,10.0,2017,7,11,8,31.13793103448276
22043,21.7,34.7,999.2,250.0,2.0,0,7.0,2017,7,11,9,33.172413793103445
22044,23.0,33.0,1014.4,180.0,1.0,0,9.0,2017,7,11,10,40.92857142857143
22045,24.0,30.0,1014.4,120.0,2.0,0,9.0,2017,7,11,11,44.57142857142857
22046,21.0,32.1,1000.2,220.0,1.0,0,6.0,2017,7,11,12,56.793103448275865
22047,24.0,27.0,1014.4,140.0,1.0,0,10.0,2017,7,11,13,56.58620689655172
22048,25.0,27.0,1014.4,100.0,1.0,0,10.0,2017,7,11,14,58.44827586206897
22049,22.2,30.6,1001.1,200.0,1.0,0,9.0,2017,7,11,15,57.60714285714285
22050,24.0,29.0,1014.4,110.0,2.0,0,10.0,2017,7,11,16,60.2
22051,24.0,26.0,1014.4,20.0,2.0,0,10.0,2017,7,11,17,69.23333333333333
22052,20.7,28.1,1001.2,220.0,2.0,0,6.0,2017,7,11,18,72.27586206896551
22053,25.0,25.0,1014.4,110.0,2.0,0,0.0,2017,7,11,19,70.10714285714286
22054,24.0,26.0,1014.4,90.0,2.0,0,0.0,2017,7,11,20,67.43333333333334
22055,19.2,25.5,1001.7,200.0,1.0,0,0.0,2017,7,11,21,70.7
22056,22.0,25.0,1014.4,150.0,2.0,0,0.0,2017,7,11,22,73.1
22057,21.0,27.0,1014.4,160.0,2.0,0,10.0,2017,7,11,23,77.58620689655173
22058,20.6,28.2,1002.5,290.0,1.0,0,6.0,2017,7,12,0,82.56666666666666
22059,22.0,30.0,1014.4,180.0,1.0,0,10.0,2017,7,12,1,87.27586206896551
22060,22.0,31.0,1014.4,130.0,2.0,0,10.0,2017,7,12,2,89.33333333333331
22061,21.1,32.5,1001.9,160.0,2.0,0,6.0,2017,7,12,3,78.8
22062,23.0,34.0,1014.4,180.0,2.0,0,10.0,2017,7,12,4,74.4
22063,23.0,34.0,1014.4,150.0,4.0,0,10.0,2017,7,12,5,75.34482758620689
22064,25.2,34.5,1001.0,200.0,3.0,0,6.0,2017,7,12,6,71.51724137931033
22065,25.0,35.0,1014.4,150.0,4.0,0,10.0,2017,7,12,7,67.0
22066,26.0,35.0,1014.4,150.0,4.0,0,10.0,2017,7,12,8,70.6
22067,25.4,35.2,1000.0,160.0,3.0,0,7.0,2017,7,12,9,76.48275862068967
22068,26.0,34.0,1014.4,160.0,3.0,0,10.0,2017,7,12,10,76.44827586206897
22069,26.0,33.0,1014.4,160.0,3.0,0,10.0,2017,7,12,11,74.82142857142857
22070,26.0,33.2,1000.2,200.0,1.0,0,6.0,2017,7,12,12,66.58620689655173
22071,26.0,31.0,1014.4,150.0,2.0,0,10.0,2017,7,12,13,62.93333333333333
22072,26.0,30.0,1014.4,120.0,1.0,0,10.0,2017,7,12,14,62.032258064516135
22073,26.1,32.5,1000.6,180.0,1.0,0,9.0,2017,7,12,15,61.89655172413793
22074,26.0,30.0,1014.4,140.0,2.0,0,10.0,2017,7,12,16,64.72413793103448
22075,26.0,31.0,1014.4,150.0,4.0,0,10.0,2017,7,12,17,63.76666666666666
22076,25.1,30.5,999.8,200.0,2.0,0,6.0,2017,7,12,18,68.96666666666667
22077,25.0,30.0,1014.4,190.0,4.0,0,10.0,2017,7,12,19,71.73333333333333
22078,25.0,30.0,1014.4,180.0,4.0,0,10.0,2017,7,12,20,71.16129032258064
22079,24.9,28.5,1000.0,200.0,2.0,0,9.0,2017,7,12,21,72.83870967741936
22080,25.0,29.0,1014.4,160.0,2.0,0,10.0,2017,7,12,22,74.6
22081,26.0,30.0,1014.4,160.0,3.0,0,10.0,2017,7,12,23,76.74193548387096
22082,25.4,30.2,1000.6,200.0,2.0,0,6.0,2017,7,13,0,80.4
22083,26.0,31.0,1014.4,180.0,4.0,0,10.0,2017,7,13,1,76.29032258064517
22084,26.0,32.0,1014.4,130.0,4.0,0,10.0,2017,7,13,2,70.83333333333333
22085,26.4,33.1,999.7,200.0,2.0,0,1.0,2017,7,13,3,66.70967741935483
22086,27.0,34.0,1014.4,150.0,4.0,0,9.0,2017,7,13,4,62.483870967741936
22087,27.0,34.0,1014.4,160.0,4.0,0,9.0,2017,7,13,5,60.193548387096776
22088,26.3,35.0,998.5,200.0,3.0,0,6.0,2017,7,13,6,61.612903225806456
22089,27.0,35.0,1014.4,160.0,4.0,0,9.0,2017,7,13,7,62.548387096774185
22090,26.0,35.0,1014.4,170.0,5.0,0,9.0,2017,7,13,8,62.25806451612904
22091,26.1,35.3,996.9,160.0,2.0,0,7.0,2017,7,13,9,63.67741935483871
22092,26.0,34.0,1014.4,170.0,3.0,0,9.0,2017,7,13,10,64.96774193548387
22093,27.0,33.0,1014.4,180.0,1.0,0,9.0,2017,7,13,11,74.55172413793103
22094,26.2,34.0,997.9,220.0,1.0,0,6.0,2017,7,13,12,74.06896551724137
22095,27.0,32.0,1014.4,180.0,1.0,0,2.0,2017,7,13,13,77.9655172413793
22096,27.0,32.0,1014.4,150.0,2.0,0,2.0,2017,7,13,14,76.33333333333333
22097,18.8,31.1,1000.5,290.0,3.0,0,0.0,2017,7,13,15,78.93333333333334
22098,19.0,24.0,1014.4,180.0,2.0,0,4.0,2017,7,13,16,75.86206896551724
22099,21.0,23.0,1014.4,40.0,3.0,0,4.0,2017,7,13,17,70.44827586206897
22100,18.3,27.2,996.9,70.0,4.0,0,6.0,2017,7,13,18,68.75862068965517
22101,22.0,24.0,1014.4,130.0,3.0,0,9.0,2017,7,13,19,63.548387096774185
22102,22.0,25.0,1014.4,180.0,1.0,0,10.0,2017,7,13,20,62.451612903225815
22103,19.9,26.8,1002.7,360.0,1.0,0,0.0,2017,7,13,21,62.935483870967744
22104,22.0,25.0,1014.4,190.0,3.0,0,10.0,2017,7,13,22,47.06666666666667
22105,23.0,27.0,1014.4,350.0,3.0,0,10.0,2017,7,13,23,36.53333333333333
22106,21.0,28.5,1002.1,360.0,2.0,0,12.0,2017,7,14,0,28.5
22107,23.0,29.0,1014.4,350.0,3.0,0,10.0,2017,7,14,1,19.931034482758623
22108,23.0,29.0,1014.4,20.0,3.0,0,10.0,2017,7,14,2,20.310344827586206
22109,21.3,32.8,1001.8,110.0,2.0,0,7.0,2017,7,14,3,18.689655172413797
22110,25.0,30.0,1014.4,110.0,1.0,0,10.0,2017,7,14,4,20.724137931034484
22111,25.0,29.0,1014.4,100.0,2.0,0,2.0,2017,7,14,5,18.758620689655174
22112,23.7,32.2,1001.3,110.0,2.0,0,6.0,2017,7,14,6,20.806451612903224
22113,25.0,32.0,1014.4,180.0,1.0,0,10.0,2017,7,14,7,21.612903225806452
22114,25.0,33.0,1014.4,180.0,1.0,0,10.0,2017,7,14,8,24.0
22115,23.3,33.9,1000.6,160.0,2.0,0,7.0,2017,7,14,9,23.516129032258068
22116,27.0,31.0,1014.4,90.0,2.0,0,10.0,2017,7,14,10,25.566666666666666
22117,26.0,31.0,1014.4,40.0,2.0,0,10.0,2017,7,14,11,25.70967741935484
22118,23.8,32.0,1002.2,70.0,2.0,0,6.0,2017,7,14,12,31.5
22119,23.0,29.0,1014.4,30.0,7.0,0,2.0,2017,7,14,13,32.03225806451613
22120,23.0,25.0,1014.4,30.0,5.0,0,2.0,2017,7,14,14,32.65625
22121,22.7,27.5,1005.0,20.0,2.0,0,0.0,2017,7,14,15,37.40625
22122,23.0,24.0,1014.4,320.0,6.0,0,0.0,2017,7,14,16,44.903225806451616
22123,22.0,24.0,1014.4,360.0,5.0,0,0.0,2017,7,14,17,49.2
22124,22.1,25.2,1004.0,40.0,3.0,0,6.0,2017,7,14,18,52.225806451612904
22125,22.0,25.0,1014.4,360.0,5.0,0,2.0,2017,7,14,19,55.15625
22126,22.0,25.0,1014.4,340.0,6.0,0,2.0,2017,7,14,20,57.84375
22127,22.3,25.2,1005.1,70.0,3.0,0,24.0,2017,7,14,21,53.0625
22128,22.0,24.0,1014.4,10.0,4.0,0,0.0,2017,7,14,22,42.3125
22129,22.0,25.0,1014.4,20.0,3.0,0,10.0,2017,7,14,23,30.35483870967742
22130,22.3,25.7,1006.7,40.0,1.0,0,6.0,2017,7,15,0,31.03333333333333
22131,23.0,26.0,1014.4,160.0,2.0,0,10.0,2017,7,15,1,31.43333333333333
22132,23.0,27.0,1014.4,210.0,3.0,0,10.0,2017,7,15,2,29.53333333333333
22133,23.1,27.3,1007.7,290.0,2.0,0,81.0,2017,7,15,3,28.53333333333333
22134,23.0,29.0,1014.4,300.0,3.0,0,10.0,2017,7,15,4,24.03448275862069
22135,23.0,29.0,1014.4,290.0,3.0,0,10.0,2017,7,15,5,19.724137931034484
22136,22.9,30.0,1006.5,110.0,1.0,0,6.0,2017,7,15,6,23.103448275862068
22137,23.0,30.0,1014.4,150.0,2.0,0,10.0,2017,7,15,7,27.75
22138,24.0,31.0,1014.4,130.0,2.0,0,10.0,2017,7,15,8,31.0
22139,22.1,32.0,1005.9,90.0,1.0,0,7.0,2017,7,15,9,30.79310344827586
22140,26.0,30.0,1014.4,50.0,1.0,0,10.0,2017,7,15,10,31.642857142857146
22141,26.0,29.0,1014.4,80.0,1.0,0,10.0,2017,7,15,11,37.92857142857143
22142,22.4,30.0,1007.4,90.0,1.0,0,6.0,2017,7,15,12,38.31034482758621
22143,25.0,26.0,1014.4,60.0,1.0,0,10.0,2017,7,15,13,38.884615384615394
22144,24.0,26.0,1014.4,180.0,1.0,0,10.0,2017,7,15,14,38.22222222222222
22145,23.2,28.0,1008.2,110.0,1.0,0,0.0,2017,7,15,15,39.74074074074074
22146,24.0,25.0,1014.4,80.0,1.0,0,10.0,2017,7,15,16,40.32142857142857
22147,24.0,25.0,1014.4,60.0,1.0,0,0.0,2017,7,15,17,40.7
22148,24.3,27.0,1007.8,90.0,1.0,0,6.0,2017,7,15,18,39.23333333333333
22149,25.0,25.0,1014.4,180.0,1.0,0,0.0,2017,7,15,19,38.58064516129032
22150,24.0,25.0,1014.4,80.0,1.0,0,0.0,2017,7,15,20,42.9375
22151,23.7,26.0,1008.2,110.0,1.0,0,24.0,2017,7,15,21,46.75
22152,25.0,25.0,1014.4,180.0,1.0,2,0.0,2017,7,15,22,51.09375
22153,25.0,26.0,1014.4,80.0,2.0,2,0.0,2017,7,15,23,53.451612903225815
22154,23.8,28.2,1008.9,360.0,1.0,0,6.0,2017,7,16,0,54.96875
22155,25.0,28.0,1014.4,180.0,1.0,0,0.0,2017,7,16,1,56.03125
22156,25.0,29.0,1014.4,150.0,2.0,0,0.0,2017,7,16,2,58.0
22157,23.6,31.0,1008.5,20.0,1.0,0,1.0,2017,7,16,3,55.25
22158,25.0,31.0,1014.4,170.0,2.0,0,0.0,2017,7,16,4,54.21875
22159,24.0,32.0,1014.4,180.0,1.0,0,0.0,2017,7,16,5,54.8125
22160,23.4,33.7,1007.6,200.0,2.0,0,6.0,2017,7,16,6,56.0625
22161,24.0,33.0,1014.4,170.0,2.0,0,0.0,2017,7,16,7,58.125
22162,25.0,33.0,1014.4,140.0,2.0,0,0.0,2017,7,16,8,61.625
22163,22.4,34.0,1006.4,90.0,2.0,0,7.0,2017,7,16,9,71.6774193548387
22164,25.0,32.0,1014.4,170.0,3.0,0,0.0,2017,7,16,10,83.54838709677419
22165,24.0,31.0,1014.4,140.0,3.0,0,0.0,2017,7,16,11,86.5625
22166,23.4,31.6,1007.5,200.0,2.0,0,6.0,2017,7,16,12,82.375
22167,25.0,28.0,1014.4,130.0,2.0,0,0.0,2017,7,16,13,80.0
22168,25.0,29.0,1014.4,170.0,4.0,0,0.0,2017,7,16,14,79.8125
22169,23.8,28.4,1009.3,250.0,2.0,0,0.0,2017,7,16,15,78.5806451612903
22170,24.0,28.0,1014.4,130.0,3.0,0,10.0,2017,7,16,16,75.12903225806451
22171,24.0,27.0,1014.4,150.0,2.0,0,10.0,2017,7,16,17,68.41935483870968
22172,23.7,26.7,1009.0,70.0,1.0,0,6.0,2017,7,16,18,65.21875
22173,24.0,26.0,1014.4,110.0,1.0,0,10.0,2017,7,16,19,61.9375
22174,25.0,26.0,1014.4,100.0,1.0,0,10.0,2017,7,16,20,60.125
22175,24.0,26.3,1009.2,90.0,2.0,0,0.0,2017,7,16,21,55.15625
22176,25.0,26.0,1014.4,180.0,0.0,0,10.0,2017,7,16,22,54.67741935483871
22177,24.0,27.0,1014.4,150.0,2.0,0,10.0,2017,7,16,23,55.375
22178,23.0,27.6,1009.2,110.0,1.0,0,6.0,2017,7,17,0,51.09375
22179,24.0,28.0,1014.4,150.0,3.0,0,10.0,2017,7,17,1,48.75
22180,24.0,29.0,1014.4,150.0,2.0,0,10.0,2017,7,17,2,43.25
22181,22.9,29.7,1009.0,200.0,1.0,0,1.0,2017,7,17,3,44.3125
22182,24.0,30.0,1014.4,190.0,3.0,0,10.0,2017,7,17,4,43.90625
22183,25.0,31.0,1014.4,170.0,4.0,0,0.0,2017,7,17,5,42.15625
22184,22.7,31.7,1008.1,140.0,1.0,0,6.0,2017,7,17,6,44.0
22185,24.0,31.0,1014.4,100.0,2.0,0,0.0,2017,7,17,7,45.90625
22186,25.0,31.0,1014.4,150.0,4.0,0,0.0,2017,7,17,8,47.71875
22187,22.7,32.9,1006.8,200.0,2.0,0,7.0,2017,7,17,9,48.935483870967744
22188,24.0,31.0,1014.4,110.0,2.0,0,0.0,2017,7,17,10,53.46666666666667
22189,24.0,30.0,1014.4,100.0,2.0,0,0.0,2017,7,17,11,56.83333333333334
22190,23.0,30.2,1007.4,90.0,2.0,0,6.0,2017,7,17,12,60.21875
22191,25.0,28.0,1014.4,110.0,2.0,0,0.0,2017,7,17,13,64.25806451612904
22192,25.0,27.0,1014.4,180.0,1.0,0,0.0,2017,7,17,14,66.75
22193,23.5,29.1,1008.1,160.0,1.0,0,9.0,2017,7,17,15,64.54838709677419
22194,25.0,27.0,1014.4,150.0,2.0,0,0.0,2017,7,17,16,61.6
22195,25.0,27.0,1014.4,130.0,2.0,0,0.0,2017,7,17,17,60.6
22196,24.0,28.5,1007.1,200.0,2.0,0,6.0,2017,7,17,18,56.32258064516129
22197,25.0,27.0,1014.4,90.0,2.0,0,0.0,2017,7,17,19,58.83333333333334
22198,25.0,27.0,1014.4,100.0,2.0,0,0.0,2017,7,17,20,64.1875
22199,24.6,26.8,1007.0,270.0,2.0,0,0.0,2017,7,17,21,73.75
22200,25.0,27.0,1014.4,180.0,1.0,0,0.0,2017,7,17,22,79.625
22201,25.0,27.0,1014.4,100.0,2.0,0,0.0,2017,7,17,23,80.84375
22202,25.0,26.7,1006.5,220.0,1.0,0,6.0,2017,7,18,0,75.59375
22203,25.0,28.0,1014.4,140.0,2.0,0,4.0,2017,7,18,1,71.8125
22204,25.0,28.0,1014.4,190.0,4.0,0,4.0,2017,7,18,2,69.41935483870968
22205,23.8,26.7,1007.0,270.0,3.0,0,61.0,2017,7,18,3,67.71875
22206,25.0,30.0,1014.4,170.0,2.0,0,4.0,2017,7,18,4,68.28125
22207,26.0,31.0,1014.4,180.0,2.0,0,2.0,2017,7,18,5,71.8125
22208,24.4,28.2,1005.3,360.0,2.0,0,6.0,2017,7,18,6,73.0625
22209,24.0,28.0,1014.4,180.0,8.0,0,2.0,2017,7,18,7,76.8125
22210,25.0,27.0,1014.4,80.0,2.0,0,2.0,2017,7,18,8,79.80645161290323
22211,23.6,32.1,1003.1,70.0,2.0,0,7.0,2017,7,18,9,77.53125
22212,25.0,30.0,1014.4,180.0,1.0,0,10.0,2017,7,18,10,71.19354838709677
22213,26.0,29.0,1014.4,110.0,1.0,0,2.0,2017,7,18,11,69.41935483870968
22214,24.8,29.5,1003.4,140.0,2.0,0,6.0,2017,7,18,12,59.06666666666667
22215,25.0,27.0,1014.4,160.0,3.0,0,2.0,2017,7,18,13,59.193548387096776
22216,25.0,28.0,1014.4,240.0,3.0,0,0.0,2017,7,18,14,58.903225806451616
22217,24.5,27.2,1003.7,180.0,2.0,0,0.0,2017,7,18,15,54.28571428571429
22218,24.0,26.0,1014.4,150.0,2.0,0,0.0,2017,7,18,16,48.44827586206897
22219,25.0,26.0,1014.4,60.0,2.0,0,0.0,2017,7,18,17,49.96551724137931
22220,24.0,26.7,1003.0,180.0,1.0,0,6.0,2017,7,18,18,50.26666666666666
22221,25.0,26.0,1014.4,180.0,1.0,0,0.0,2017,7,18,19,52.48275862068966
22222,25.0,26.0,1014.4,180.0,1.0,0,0.0,2017,7,18,20,54.51724137931034
22223,24.3,26.1,1002.8,200.0,2.0,0,24.0,2017,7,18,21,53.68965517241379
22224,25.0,26.0,1014.4,160.0,1.0,0,0.0,2017,7,18,22,44.93333333333333
22225,25.0,27.0,1014.4,150.0,2.0,0,0.0,2017,7,18,23,49.1
22226,24.7,27.2,1002.9,180.0,2.0,0,6.0,2017,7,19,0,52.63333333333333
22227,25.0,29.0,1014.4,160.0,2.0,0,2.0,2017,7,19,1,57.93103448275862
22228,25.0,29.0,1014.4,150.0,2.0,0,2.0,2017,7,19,2,61.03333333333333
22229,24.3,29.7,1002.4,220.0,2.0,0,1.0,2017,7,19,3,65.06666666666666
22230,25.0,30.0,1014.4,190.0,3.0,0,2.0,2017,7,19,4,66.63333333333334
22231,25.0,31.0,1014.4,130.0,2.0,0,0.0,2017,7,19,5,69.26666666666667
22232,24.2,32.1,1000.7,220.0,2.0,0,6.0,2017,7,19,6,71.36666666666666
22233,24.0,32.0,1014.4,180.0,2.0,0,0.0,2017,7,19,7,69.86666666666666
22234,25.0,32.0,1014.4,130.0,2.0,0,0.0,2017,7,19,8,76.1
22235,24.4,32.4,999.7,200.0,2.0,0,1.0,2017,7,19,9,81.58620689655173
22236,25.0,31.0,1014.4,150.0,2.0,0,0.0,2017,7,19,10,85.6
22237,25.0,31.0,1014.4,140.0,2.0,0,0.0,2017,7,19,11,88.35714285714286
22238,24.2,30.7,1000.2,200.0,2.0,0,6.0,2017,7,19,12,86.14814814814815
22239,25.0,29.0,1014.4,140.0,2.0,0,0.0,2017,7,19,13,82.13793103448276
22240,25.0,29.0,1014.4,140.0,3.0,0,0.0,2017,7,19,14,80.17857142857143
22241,24.7,29.8,1001.5,200.0,2.0,0,0.0,2017,7,19,15,78.81481481481481
22242,25.0,28.0,1014.4,140.0,2.0,0,0.0,2017,7,19,16,75.0
22243,25.0,27.0,1014.4,100.0,2.0,0,0.0,2017,7,19,17,71.93103448275863
22244,24.6,28.2,1001.2,200.0,1.0,0,6.0,2017,7,19,18,70.48275862068967
22245,25.0,26.0,1014.4,110.0,2.0,0,0.0,2017,7,19,19,71.20689655172414
22246,25.0,26.0,1014.4,120.0,1.0,0,0.0,2017,7,19,20,71.17241379310343
22247,24.5,27.0,1000.8,250.0,1.0,0,9.0,2017,7,19,21,71.0344827586207
22248,26.0,26.0,1014.4,180.0,1.0,34,0.0,2017,7,19,22,73.07407407407408
22249,26.0,27.0,1014.4,100.0,2.0,2,0.0,2017,7,19,23,76.3793103448276
22250,25.2,29.5,1001.2,160.0,1.0,0,6.0,2017,7,20,0,76.72413793103449
22251,26.0,29.0,1014.4,140.0,3.0,22,0.0,2017,7,20,1,74.72413793103449
22252,26.0,29.0,1014.4,140.0,3.0,0,2.0,2017,7,20,2,73.3103448275862
22253,26.0,31.4,1000.5,200.0,2.0,0,1.0,2017,7,20,3,75.28571428571429
22254,27.0,31.0,1014.4,180.0,1.0,0,2.0,2017,7,20,4,80.0
22255,27.0,32.0,1014.4,110.0,2.0,0,2.0,2017,7,20,5,85.58620689655173
22256,27.0,34.0,998.4,180.0,1.0,0,6.0,2017,7,20,6,87.10344827586206
22257,28.0,33.0,1014.4,140.0,2.0,0,0.0,2017,7,20,7,93.41379310344827
22258,28.0,33.0,1014.4,180.0,1.0,0,0.0,2017,7,20,8,104.10344827586206
22259,26.7,34.0,998.3,200.0,1.0,0,1.0,2017,7,20,9,107.73333333333332
22260,28.0,31.0,1014.4,80.0,2.0,0,0.0,2017,7,20,10,102.86666666666666
22261,28.0,31.0,1014.4,20.0,2.0,0,0.0,2017,7,20,11,99.3103448275862
22262,26.5,33.0,999.4,360.0,0.0,0,6.0,2017,7,20,12,93.82142857142857
22263,28.0,30.0,1014.4,50.0,2.0,0,0.0,2017,7,20,13,92.96296296296295
22264,26.0,29.0,1014.4,360.0,3.0,0,0.0,2017,7,20,14,93.88888888888887
22265,27.5,30.7,1001.0,40.0,2.0,0,9.0,2017,7,20,15,90.88888888888887
22266,24.0,27.0,1014.4,20.0,2.0,0,4.0,2017,7,20,16,91.76923076923076
22267,25.0,26.0,1014.4,30.0,6.0,0,2.0,2017,7,20,17,93.84615384615385
22268,23.9,25.5,1001.4,360.0,3.0,0,6.0,2017,7,20,18,97.55172413793105
22269,24.0,24.0,1014.4,20.0,2.0,0,4.0,2017,7,20,19,99.27586206896551
22270,24.0,24.0,1014.4,10.0,3.0,0,2.0,2017,7,20,20,101.55172413793105
22271,24.7,26.1,1002.5,40.0,3.0,0,24.0,2017,7,20,21,105.6206896551724
22272,25.0,25.0,1014.4,180.0,1.0,0,10.0,2017,7,20,22,113.27586206896551
